time,open,high,low,close,amount,ma0,ma1,ma2,ma3,ma4,volume,mavol1,mavol2,mavol3,VOL1.LB,VOL1.FZFL,VOL1.分布,VOL1.,VOL1.,VOL1.,VOL1.,VOL1.,LH_RQ.REDIAN,LH_RQ.GWANG,LH_RQ.FL,LH_RQ.SL,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_KL.多头,LH_KL.空头,LH_KL.靠拢,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4,LH_KT.抽MA3,LH_KT.抽MA2,LH_KT.抽MA1,LH_KT.超买,LH_KT.超买L,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势,DF01,DF12,DF23,DF34,SLP0,SLP1,SLP2,SLP3,SLP4,MS0,MS1,MS2,MS3,MS0_HT,LH_ZDF.LS,LH_ZDF.US,LH_ZDF.MAB,LH_ZDF.ZFS,LH_ZDF.MA_US,LH_ZDF.MA_LS,LH_ZDF.LABEL_BSP,LH_ZDF.BIAS0,LH_ZDF.BIAS1,LH_ZDF.BIAS2,LH_ZDF.BIAS3,LH_ZDF.BIAS4,LH_SIGNAL.B,LH_SIGNAL.S
2022/10/25-10:00,3581,3584,3579,3581,22308,3575.77,3579.36,3588.78,3596.76,3611.39,22308,30774.5,31207.9,27859.04,0.8,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,38,66,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-2.62,-2.22,-4.07,1000.37,1000.05,999.89,999.85,999.86,1000.31,999.97,999.84,999.82,1000.45,2,3,4.05,0,2.05,1.85,0,1.46,0.46,-2.17,-4.38,-8.42,0,0
2022/10/25-10:05,3581,3581,3574,3576,20308,3575.82,3579.04,3588.16,3596.08,3610.81,20308,25444.3,31466.97,27963.58,0.73,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,39,67,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9,-2.54,-2.2,-4.1,1000.01,999.91,999.83,999.81,999.84,1000.31,1000,999.86,999.83,1000.19,2,0,3.9,1.28,2,1.95,0,0.05,-0.85,-3.39,-5.58,-9.64,0,0
2022/10/25-10:10,3575,3577,3566,3571,25352,3574.75,3578.27,3587.32,3595.26,3610.15,25352,23849.9,31683.75,28066.09,0.9,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,40,68,65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98,-2.52,-2.21,-4.14,999.73,999.79,999.77,999.77,999.82,1000.16,999.96,999.84,999.82,999.87,5,2,4.05,0.99,2.05,2.05,0,-1.05,-2.03,-4.55,-6.75,-10.84,0,1
2022/10/25-10:15,3571,3573,3567,3571,12842,3573.92,3577.58,3586.52,3594.46,3609.5,12842,23211.2,31703.4,28098.72,0.46,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,41,69,66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02,-2.49,-2.21,-4.19,999.79,999.81,999.78,999.78,999.82,999.98,999.89,999.82,999.8,999.76,4,2,3.8,0,2.1,2.15,0,-0.82,-1.84,-4.33,-6.53,-10.67,0,0
2022/10/25-10:35,3571,3575,3566,3569,18444,3572.82,3576.76,3585.67,3593.63,3608.83,18444,20981.2,31487.7,28063.22,0.66,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,42,70,67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,-2.48,-2.21,-4.23,999.72,999.77,999.76,999.77,999.81,999.81,999.82,999.78,999.78,999.75,3,4,3.85,0.52,2.2,2.2,0,-1.07,-2.17,-4.65,-6.85,-11.04,0,0
2022/10/25-10:40,3569,3569,3565,3568,10201,3571.75,3575.93,3584.81,3592.79,3608.16,10201,19096.3,27299.3,28048.07,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,71,68,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16,-2.47,-2.22,-4.28,999.72,999.77,999.76,999.77,999.81,999.74,999.78,999.77,999.77,999.72,3,0,3.85,0.26,2.2,2.1,0,-1.05,-2.22,-4.69,-6.9,-11.13,0,0
2022/10/25-10:45,3568,3568,3563,3563,13668,3569.81,3574.7,3583.74,3591.81,3607.41,13668,18985,25447.72,28064.22,0.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,72,69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36,-2.52,-2.25,-4.34,999.49,999.66,999.7,999.73,999.79,999.68,999.75,999.75,999.76,999.61,0,0,3.9,1.28,2.2,2.05,0,-1.91,-3.27,-5.79,-8.02,-12.31,0,0
2022/10/25-10:50,3564,3573,3562,3570,17519,3569.85,3574.25,3583.07,3591.09,3606.8,17519,18711.9,24980.53,28105.47,0.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,73,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.23,-2.46,-2.23,-4.37,999.99,999.87,999.81,999.8,999.83,999.73,999.77,999.76,999.77,999.74,2,3,4,1.5,2.35,2.1,0,0.04,-1.19,-3.65,-5.87,-10.2,0,0
2022/10/25-10:55,3570,3578,3567,3571,17851,3570.1,3573.94,3582.48,3590.44,3606.2,17851,18057.5,24282.6,27730.12,0.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,74,71,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.07,-2.38,-2.21,-4.39,1000.05,999.91,999.84,999.82,999.84,999.81,999.8,999.78,999.78,1000.02,3,7,3.95,0.25,2.6,2.15,0,0.25,-0.82,-3.21,-5.41,-9.76,0,0
2022/10/25-11:00,3571,3576,3570,3574,10292,3570.97,3573.95,3582.07,3589.9,3605.67,10292,16878.5,23360.38,27514.93,0.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,75,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.83,-2.26,-2.18,-4.39,1000.2,1000,999.88,999.85,999.85,999.93,999.86,999.81,999.8,1000.13,1,2,3.8,0.79,2.45,2.2,0,0.85,0.02,-2.25,-4.43,-8.78,0,0
2022/10/25-11:05,3574,3576,3567,3571,14652,3570.98,3573.67,3581.53,3589.28,3605.1,14652,16112.9,22991.78,27414.19,0.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,76,73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.75,-2.19,-2.16,-4.41,1000,999.92,999.85,999.83,999.84,1000.06,999.93,999.85,999.82,1000.1,4,2,3.65,0.82,2.4,2.3,0,0.01,-0.75,-2.94,-5.09,-9.46,0,1
2022/10/25-11:10,3570,3574,3568,3570,8589,3570.76,3573.32,3580.97,3588.65,3604.52,8589,14941,22416.68,27380.99,0.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,77,74,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.71,-2.13,-2.14,-4.42,999.94,999.9,999.84,999.82,999.84,1000.05,999.93,999.85,999.83,999.97,2,4,3.25,0,2.5,2.2,0,-0.21,-0.93,-3.06,-5.2,-9.58,0,0
2022/10/25-11:15,3571,3575,3566,3567,11093,3569.92,3572.71,3580.29,3587.94,3603.9,11093,13515.1,22014.07,27389.54,0.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,78,75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.78,-2.11,-2.13,-4.45,999.78,999.83,999.81,999.8,999.83,999.98,999.91,999.85,999.83,999.86,1,4,3.3,1.21,2.3,2.15,0,-0.82,-1.6,-3.71,-5.83,-10.24,0,0
2022/10/25-11:20,3567,3572,3566,3571,11707,3570.16,3572.55,3579.83,3587.38,3603.35,11707,13401.6,21663.45,27324.38,0.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,79,76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.67,-2.03,-2.1,-4.45,1000.05,999.95,999.87,999.85,999.85,999.94,999.9,999.84,999.82,999.92,1,1,3.4,1.18,2.1,2.15,0,0.23,-0.43,-2.47,-4.57,-8.98,0,0
2022/10/25-11:25,3571,3584,3570,3582,33479,3572.79,3573.45,3579.94,3587.2,3603,33479,14905.1,21823.18,27471.41,1.22,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,52,80,77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.18,-1.81,-2.03,-4.4,1000.66,1000.25,1000.03,999.95,999.9,1000.11,999.99,999.89,999.86,1000.35,1,2,3.5,3.14,2.15,2.2,0,2.58,2.39,0.58,-1.45,-5.83,0,0
2022/10/25-11:30,3581,3589,3577,3588,37132,3576.17,3574.84,3580.33,3587.23,3602.75,37132,17598.2,21373.32,27457.12,1.35,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,81,78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.37,-1.53,-1.92,-4.33,1000.86,1000.39,1000.11,1000.01,999.93,1000.34,1000.11,999.96,999.9,1000.76,4,1,3.65,1.92,2.1,2.35,0,3.31,3.68,2.14,0.21,-4.1,0,0
2022/10/25-13:35,3585,3588,3577,3586,41151,3578.36,3575.9,3580.61,3587.19,3602.48,41151,20346.5,21506.38,27216.27,1.51,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,82,79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0.68,-1.31,-1.83,-4.26,1000.58,1000.3,1000.08,999.99,999.92,1000.54,1000.22,1000.02,999.95,1000.72,8,2,3.65,0.27,2.05,2.7,2,2.14,2.82,1.51,-0.33,-4.57,0,0
2022/10/25-13:40,3586,3589,3576,3580,23129,3578.72,3576.29,3580.58,3586.95,3602.1,23129,20907.5,21286.35,27121.57,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.68,-1.2,-1.78,-4.22,1000.13,1000.11,999.99,999.93,999.9,1000.56,1000.26,1000.05,999.97,1000.35,4,3,3.6,1.67,2.15,2.85,0,0.36,1.04,-0.16,-1.94,-6.14,0,0
2022/10/25-13:45,3580,3581,3573,3580,15717,3579.01,3576.64,3580.55,3586.73,3601.74,15717,20694.1,21249.85,27066.74,0.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,81,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.66,-1.09,-1.72,-4.19,1000.1,1000.1,999.99,999.94,999.9,1000.42,1000.22,1000.04,999.97,1000.11,7,1,3.4,0,2.15,3,0,0.28,0.94,-0.15,-1.88,-6.04,0,0
2022/10/25-13:50,3579,3580,3570,3573,15479,3577.67,3576.3,3580.18,3586.28,3601.26,15479,21212.8,21110.05,27056.51,0.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,82,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.38,-1.08,-1.7,-4.18,999.69,999.9,999.9,999.87,999.87,1000.12,1000.1,999.99,999.93,999.89,3,1,3.45,1.74,2.2,3,0,-1.31,-0.92,-2.01,-3.7,-7.85,0,1
2022/10/25-13:55,3573,3577,3572,3573,9349,3576.63,3575.98,3579.83,3585.84,3600.8,9349,20682.5,21020.82,26972.13,0.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.18,-1.07,-1.68,-4.17,999.75,999.91,999.9,999.88,999.87,999.92,1000.01,999.95,999.91,999.72,1,4,3.45,0,2.25,2.95,0,-1.02,-0.83,-1.91,-3.58,-7.72,0,0
2022/10/25-14:00,3573,3581,3572,3581,10476,3577.6,3576.46,3579.89,3585.68,3600.47,10476,20871.2,20970.57,26865.57,0.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,84,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.32,-0.96,-1.62,-4.12,1000.25,1000.13,1000.02,999.96,999.91,999.95,1000.01,999.95,999.91,1000,1,0,3.6,2.22,2.25,2.9,0,0.95,1.27,0.31,-1.31,-5.41,0,0
2022/10/25-14:05,3580,3581,3577,3579,9086,3577.91,3576.7,3579.84,3585.46,3600.11,9086,20670.5,20892.03,26785.46,0.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88,85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.34,-0.88,-1.57,-4.09,1000.09,1000.07,999.99,999.94,999.9,999.94,1000,999.95,999.91,1000.17,2,1,3.45,0.29,2.2,2.75,0,0.3,0.64,-0.24,-1.8,-5.87,0,0
2022/10/25-14:10,3580,3581,3576,3577,7612,3577.71,3576.73,3579.71,3585.19,3599.73,7612,20261,20800.57,26683.91,0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.27,-0.83,-1.53,-4.06,999.96,1000.01,999.96,999.92,999.89,1000.01,1000.03,999.97,999.92,1000.02,1,1,3.6,0.83,2.15,2.6,0,-0.2,0.08,-0.76,-2.28,-6.32,0,1
2022/10/25-14:15,3578,3581,3576,3581,8726,3578.44,3577.14,3579.77,3585.05,3599.42,8726,17785.7,20826.22,26622.78,0.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,87,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.36,-0.73,-1.47,-4.01,1000.19,1000.11,1000.02,999.96,999.91,1000.12,1000.08,1000,999.94,1000.07,2,0,3.65,0.82,1.95,2.55,0,0.71,1.08,0.34,-1.13,-5.12,0,0
2022/10/25-14:20,3580,3582,3578,3579,6111,3578.57,3577.31,3579.73,3584.85,3599.09,6111,14683.6,20677.65,26494.13,0.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,88,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.35,-0.67,-1.43,-3.97,1000.04,1000.05,999.99,999.94,999.91,1000.07,1000.06,999.99,999.94,1000.11,1,2,3.65,0.27,2.05,2.45,0,0.12,0.47,-0.2,-1.63,-5.58,0,0
2022/10/25-14:25,3578,3579,3574,3577,8052,3578.22,3577.28,3579.6,3584.59,3598.72,8052,11373.7,20699.55,26442.5,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.26,-0.65,-1.39,-3.94,999.92,999.99,999.96,999.93,999.9,1000.03,1000.04,999.98,999.94,999.98,3,1,3.45,0.29,2.1,2.6,0,-0.34,-0.08,-0.73,-2.12,-6.04,0,1
2022/10/25-14:30,3576,3579,3576,3579,4158,3578.39,3577.45,3579.57,3584.41,3598.39,4158,9476.6,20576.4,26328.13,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.26,-0.59,-1.35,-3.9,1000.05,1000.05,999.99,999.95,999.91,1000.05,1000.05,999.99,999.95,999.98,0,0,3.3,0.91,1.95,2.5,0,0.17,0.43,-0.16,-1.51,-5.39,0,0
2022/10/25-14:35,3579,3584,3576,3583,14957,3579.42,3577.98,3579.74,3584.36,3598.14,14957,9400.6,20500.97,26294.37,0.57,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,94,91,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.4,-0.49,-1.29,-3.84,1000.26,1000.15,1000.05,999.99,999.93,1000.07,1000.06,1000,999.95,1000.15,3,1,3.45,1.16,1.65,2.5,0,1,1.4,0.91,-0.38,-4.21,0,0
2022/10/25-14:40,3584,3586,3579,3580,15226,3579.55,3578.17,3579.75,3584.22,3597.84,15226,9375.3,20038.07,26255.29,0.58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,95,92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.38,-0.44,-1.25,-3.8,1000.04,1000.05,1000,999.96,999.92,1000.07,1000.06,1000,999.96,1000.15,1,2,3.5,1.14,1.65,2.5,0,0.13,0.51,0.07,-1.18,-4.96,0,0
2022/10/25-14:45,3580,3580,3576,3576,7769,3578.76,3577.96,3579.57,3583.95,3597.48,7769,9217.3,19196.8,26157.69,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96,93,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.22,-0.45,-1.22,-3.77,999.81,999.94,999.95,999.92,999.9,1000.04,1000.05,1000,999.96,999.93,0,0,3.55,1.13,1.55,2.3,0,-0.77,-0.55,-1,-2.22,-5.97,0,1
2022/10/25-14:50,3576,3580,3575,3577,11116,3578.37,3577.87,3579.44,3583.72,3597.14,11116,9281.3,17634.45,26133.05,0.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,97,94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.14,-0.44,-1.19,-3.74,999.9,999.97,999.97,999.94,999.91,1000,1000.03,999.99,999.95,999.86,1,3,3.6,0.28,1.5,2.25,0,-0.38,-0.24,-0.68,-1.88,-5.6,0,0
2022/10/25-14:55,3577,3580,3576,3579,9164,3578.51,3577.98,3579.42,3583.57,3596.84,9164,9289.1,16831.15,25945.92,0.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,95,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.15,-0.4,-1.16,-3.7,1000.03,1000.03,999.99,999.96,999.92,999.95,1000,999.98,999.94,999.97,1,1,3.5,0.57,1.35,2.25,0,0.14,0.29,-0.12,-1.27,-4.96,0,0
2022/10/25-15:00,3579,3583,3572,3574,31537,3577.51,3577.6,3579.16,3583.25,3596.46,31537,11681.6,17138.85,26094.83,1.21,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,99,96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.03,-0.43,-1.14,-3.69,999.75,999.89,999.93,999.91,999.9,999.87,999.96,999.96,999.93,999.89,2,4,3.55,1.41,1.5,2.3,1,-0.98,-1.01,-1.44,-2.58,-6.25,0,1
2022/10/26-21:05,3574,3577,3556,3571,98384,3576.06,3576.97,3578.76,3582.85,3596.04,98384,20647.4,18579.85,26761.34,3.68,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,100,97,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.25,-0.5,-1.14,-3.68,999.63,999.82,999.89,999.89,999.88,999.83,999.93,999.94,999.92,999.69,15,3,3.15,0.95,1.55,3,2,-1.42,-1.67,-2.17,-3.31,-6.96,0,0
2022/10/26-21:10,3570,3570,3563,3564,44654,3573.38,3575.74,3578.04,3582.23,3595.51,44654,24501.7,18969.95,27010.27,1.65,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,101,98,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.66,-0.64,-1.17,-3.71,999.31,999.65,999.8,999.83,999.85,999.68,999.85,999.9,999.9,999.47,1,0,3.1,1.94,1.5,2.85,1,-2.62,-3.28,-3.92,-5.09,-8.76,0,0
2022/10/26-21:15,3564,3581,3562,3577,36962,3574.18,3575.86,3577.99,3582.06,3595.21,36962,27392.7,19524.47,27212.09,1.36,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,102,99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.47,-0.59,-1.14,-3.67,1000.18,1000.03,999.99,999.95,999.91,999.72,999.85,999.9,999.89,999.75,2,4,3.7,3.51,1.6,2.55,0,0.79,0.32,-0.28,-1.41,-5.06,0,0
2022/10/26-21:20,3578,3584,3577,3582,35768,3575.92,3576.44,3578.18,3582.06,3594.99,35768,30553.7,19912.43,27380.07,1.31,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,103,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.15,-0.49,-1.08,-3.61,1000.42,1000.16,1000.05,1000,999.94,999.89,999.92,999.93,999.92,1000.3,1,2,3.6,1.11,1.55,2.4,1,1.7,1.55,1.07,-0.02,-3.61,0,0
2022/10/26-21:25,3583,3591,3582,3587,55209,3578.38,3577.45,3578.61,3582.22,3594.86,55209,34578.9,20682.78,27701.73,1.99,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,104,101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0.26,-0.33,-1.01,-3.53,1000.62,1000.28,1000.12,1000.05,999.96,1000.13,1000.03,999.99,999.96,1000.52,1,4,3.8,1.05,1.7,2.1,2,2.41,2.67,2.34,1.33,-2.19,0,0
2022/10/26-21:30,3588,3589,3582,3588,27417,3580.52,3578.45,3579.07,3582.41,3594.74,27417,35798,20816.15,27770.66,0.99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,105,102,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.58,-0.17,-0.93,-3.44,1000.55,1000.28,1000.13,1000.05,999.97,1000.44,1000.19,1000.07,1000.01,1000.58,6,1,3.5,0,1.7,2.25,1,2.09,2.67,2.49,1.56,-1.88,0,0
2022/10/26-21:35,3587,3596,3585,3593,43665,3583.29,3579.84,3579.75,3582.76,3594.71,43665,39387.6,21350.07,27194.29,1.61,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.96,0.02,-0.84,-3.34,1000.72,1000.39,1000.19,1000.1,999.99,1000.58,1000.28,1000.12,1000.05,1000.63,2,3,3.8,1.58,1.65,2.3,0,2.71,3.68,3.7,2.86,-0.48,0,0
2022/10/26-21:40,3593,3593,3584,3587,24854,3584.12,3580.52,3580.1,3582.9,3594.59,24854,40761.4,21463.72,27045.78,0.92,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.12,-0.78,-3.26,1000.24,1000.19,1000.1,1000.04,999.96,1000.53,1000.28,1000.13,1000.06,1000.48,3,0,3.7,1.62,1.65,2.4,0,0.8,1.81,1.93,1.14,-2.11,0,0
2022/10/26-21:45,3587,3588,3582,3582,14987,3583.65,3580.66,3580.2,3582.87,3594.38,14987,41343.7,21204.6,26883.88,0.56,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.83,0.13,-0.75,-3.21,999.91,1000.04,1000.03,999.99,999.94,1000.35,1000.22,1000.11,1000.05,1000.08,0,1,3.9,1.28,1.65,2.3,0,-0.46,0.37,0.5,-0.24,-3.44,0,1
2022/10/26-21:50,3582,3588,3582,3585,9414,3583.95,3581.07,3580.43,3582.94,3594.22,9414,39131.4,21118.9,26792.44,0.35,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8,0.18,-0.7,-3.15,1000.1,1000.12,1000.07,1000.02,999.96,1000.24,1000.18,1000.09,1000.04,1000,0,3,3.9,0.77,1.75,2.25,0,0.29,1.1,1.28,0.58,-2.57,1,0
2022/10/26-21:55,3586,3587,3583,3584,6540,3583.96,3581.35,3580.6,3582.97,3594.06,6540,29947,20821.3,26668.59,0.25,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.73,0.21,-0.66,-3.09,1000.02,1000.08,1000.05,1000.01,999.95,1000.07,1000.11,1000.06,1000.01,1000.06,1,1,3.85,0.52,1.8,2.2,0,0.01,0.74,0.95,0.29,-2.8,0,0
2022/10/26-22:00,3583,3587,3582,3587,7274,3584.64,3581.89,3580.92,3583.11,3593.94,7274,26209,20748.13,26518.31,0.27,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.77,0.27,-0.61,-3.02,1000.19,1000.15,1000.09,1000.04,999.97,1000.05,1000.1,1000.06,1000.01,1000.1,1,0,4,1,1.7,2.2,0,0.66,1.43,1.7,1.09,-1.93,0,0
2022/10/26-22:05,3587,3591,3586,3587,12903,3585.16,3582.38,3581.21,3583.23,3593.82,12903,23803.1,20729,26048.54,0.5,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.78,0.32,-0.56,-2.96,1000.15,1000.14,1000.08,1000.04,999.97,1000.11,1000.12,1000.07,1000.03,1000.17,1,4,3.95,0,1.85,2.1,0,0.51,1.29,1.62,1.05,-1.9,0,0
2022/10/26-22:10,3588,3588,3584,3587,5861,3585.57,3582.82,3581.5,3583.36,3593.71,5861,20812.4,20437.55,25749.38,0.23,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.77,0.37,-0.52,-2.89,1000.12,1000.12,1000.08,1000.03,999.97,1000.12,1000.12,1000.07,1000.03,1000.13,3,0,3.85,0.26,1.85,2.25,0,0.4,1.17,1.54,1.02,-1.87,0,0
2022/10/26-22:15,3587,3594,3586,3590,13210,3586.55,3583.5,3581.91,3583.57,3593.65,13210,16612.5,20321.53,25687.18,0.51,1,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.85,0.44,-0.46,-2.81,1000.26,1000.19,1000.12,1000.06,999.98,1000.18,1000.15,1000.09,1000.04,1000.19,1,4,3.8,0.79,2,2.15,0,0.96,1.81,2.26,1.79,-1.02,0,0
2022/10/26-22:20,3591,3592,3588,3592,6966,3587.76,3584.31,3582.4,3583.85,3593.62,6966,14567.4,20238.38,25032.03,0.28,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.96,0.53,-0.4,-2.73,1000.32,1000.23,1000.14,1000.08,999.99,1000.21,1000.17,1000.1,1000.05,1000.29,3,0,3.65,0.27,1.9,2.25,0,1.18,2.15,2.68,2.27,-0.45,0,0
2022/10/26-22:25,3592,3592,3586,3589,7617,3588.04,3584.76,3582.72,3584.02,3593.55,7617,10962.6,20062.5,24768.6,0.31,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.92,0.57,-0.36,-2.66,1000.09,1000.12,1000.09,1000.05,999.98,1000.2,1000.17,1000.11,1000.05,1000.21,3,0,3.6,0.83,1.9,2.4,0,0.27,1.18,1.75,1.39,-1.27,0,0
