      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/09/30-09:10,3827,3832,3825,3829,11573,3830.78,3833.99,3835.27,3835.1,3831.73,11573,19534.8,20743.97,19698.83,0.59,0,4,0,0,0,0,0,0,0,0,0,1,0,0,78,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.84,-0.34,0.05,0.88,999.86,999.86,999.92,999.95,999.99,999.77,999.84,999.91,999.94,999.77,11573,22451.4,19534.8
 2022/09/30-09:15,3828,3829,3824,3826,11075,3829.72,3833.23,3834.82,3834.8,3831.64,11075,19675.1,20494.85,19604.87,0.56,0,4,0,0,0,0,0,0,0,0,0,1,0,0,79,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.92,-0.42,0.01,0.82,999.73,999.8,999.88,999.92,999.98,999.67,999.79,999.88,999.92,999.79,11075,21175.2,19675.1
 2022/09/30-09:20,3827,3827,3822,3825,12631,3828.67,3832.44,3834.34,3834.48,3831.53,12631,19960.2,20113.47,19596.56,0.64,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98,-0.5,-0.04,0.77,999.73,999.8,999.88,999.92,999.97,999.75,999.81,999.89,999.93,999.73,12631,21576.6,19960.2
 2022/09/30-09:25,3825,3830,3825,3828,7569,3828.52,3832.02,3834.03,3834.27,3831.47,7569,19811.5,19990.13,19548.79,0.39,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.91,-0.52,-0.06,0.73,999.94,999.89,999.92,999.94,999.98,999.81,999.84,999.9,999.93,999.84,7569,18633.2,19811.5
 2022/09/30-09:30,3829,3833,3828,3830,10025,3828.85,3831.83,3833.84,3834.13,3831.45,10025,17200.3,19554.97,19559.67,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.78,-0.52,-0.08,0.7,1000.06,999.95,999.95,999.96,999.99,999.86,999.86,999.91,999.94,1000,10025,10574.6,17200.3
 2022/09/30-09:35,3830,3836,3828,3834,12709,3829.99,3832.03,3833.84,3834.12,3831.49,12709,16626.6,18888.4,19601.53,0.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.53,-0.47,-0.07,0.69,1000.26,1000.05,1000,1000,1000.01,1000,999.92,999.94,999.96,1000.16,12709,10801.8,16626.6
 2022/09/30-09:40,3835,3838,3833,3837,11920,3831.55,3832.51,3834,3834.22,3831.58,11920,16073,18505.28,19483.54,0.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.25,-0.39,-0.06,0.69,1000.36,1000.12,1000.04,1000.02,1000.02,1000.15,1000,999.98,999.98,1000.31,11920,10970.8,16073
 2022/09/30-09:45,3838,3838,3832,3833,9478,3831.87,3832.55,3833.95,3834.18,3831.6,9478,15958.4,18336.32,19310.14,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.18,-0.36,-0.06,0.67,1000.08,1000.01,999.99,999.99,1000.01,1000.19,1000.03,999.99,999.99,1000.22,9478,10340.2,15958.4
 2022/09/30-09:50,3834,3836,3830,3836,9631,3832.79,3832.88,3834.05,3834.24,3831.67,9631,14692.9,18095.15,18964.91,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.02,-0.3,-0.05,0.67,1000.22,1000.09,1000.03,1000.02,1000.02,1000.23,1000.07,1000.01,1000.01,1000.15,9631,10752.6,14692.9
 2022/09/30-09:55,3836,3836,3829,3829,13209,3831.95,3832.51,3833.8,3834.06,3831.63,13209,10982,17793.07,18949.75,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.15,-0.34,-0.07,0.63,999.81,999.9,999.94,999.96,999.99,1000.12,1000.03,1000,1000,1000.02,13209,11389.4,10982
 2022/09/30-10:00,3829,3833,3827,3833,17555,3832.18,3832.56,3833.76,3834.03,3831.65,17555,11580.2,17067.38,18906.16,0.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1,-0.31,-0.07,0.62,1000.06,1000.01,999.99,999.99,1000.01,1000.04,1000,999.98,999.99,999.93,17555,12358.6,11580.2
 2022/09/30-10:05,3832,3834,3828,3831,9672,3831.92,3832.41,3833.63,3833.93,3831.64,9672,11439.9,16702.88,18856.49,0.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.13,-0.32,-0.08,0.6,999.94,999.96,999.96,999.97,1000,1000.01,999.99,999.98,999.98,1000,9672,11909,11439.9
 2022/09/30-10:10,3831,3835,3830,3833,7178,3832.16,3832.47,3833.6,3833.9,3831.67,7178,10894.6,16506.3,18805.38,0.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.08,-0.3,-0.08,0.58,1000.06,1000.01,999.99,999.99,1000.01,999.97,999.97,999.97,999.98,1000,7178,11449,10894.6
 2022/09/30-10:15,3833,3835,3831,3832,4489,3832.12,3832.42,3833.52,3833.84,3831.67,4489,10586.6,16271.67,18761.48,0.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,12,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.08,-0.29,-0.08,0.57,999.99,999.99,999.98,999.98,1000,1000.01,999.99,999.98,999.99,1000.03,4489,10420.6,10586.6
 2022/09/30-10:35,3832,3835,3831,3833,7653,3832.32,3832.48,3833.5,3833.81,3831.69,7653,10349.4,15830.08,18706.68,0.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.04,-0.27,-0.08,0.55,1000.05,1000.01,999.99,999.99,1000.01,1000.01,999.99,999.98,999.99,1000.02,7653,9309.4,10349.4
 2022/09/30-10:40,3834,3835,3831,3831,6718,3832.03,3832.34,3833.37,3833.72,3831.68,6718,9750.3,14748.5,18712.64,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,14,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.08,-0.27,-0.09,0.53,999.93,999.96,999.97,999.98,1000,1000.01,1000,999.98,999.99,999.99,6718,7142,9750.3
 2022/09/30-10:45,3831,3835,3830,3831,9338,3831.8,3832.21,3833.26,3833.63,3831.67,9338,9492.1,14322.63,18701.72,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.11,-0.27,-0.1,0.51,999.95,999.97,999.97,999.98,1000,999.98,999.98,999.98,999.98,999.94,9338,7075.2,9492.1
 2022/09/30-10:50,3832,3835,3831,3835,6219,3832.51,3832.48,3833.34,3833.67,3831.72,6219,9166.2,13982.72,18629.13,0.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,-0.23,-0.09,0.51,1000.17,1000.07,1000.02,1000.01,1000.01,1000.02,1000,999.99,999.99,1000.06,6219,6883.4,9166.2
 2022/09/30-10:55,3835,3839,3834,3836,15754,3833.28,3832.81,3833.47,3833.75,3831.8,15754,9778.5,13876.55,18664.12,0.84,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.12,-0.17,-0.07,0.51,1000.19,1000.09,1000.03,1000.02,1000.02,1000.06,1000.02,1000,1000,1000.18,15754,9136.4,9778.5
 2022/09/30-11:00,3837,3839,3836,3837,7738,3834.11,3833.21,3833.64,3833.86,3831.88,7738,9231.4,13841.2,18667.47,0.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23,-0.11,-0.06,0.52,1000.2,1000.1,1000.04,1000.03,1000.02,1000.12,1000.06,1000.02,1000.01,1000.19,7738,9153.4,9231.4
 2022/09/30-11:05,3838,3838,3832,3835,8729,3834.31,3833.38,3833.71,3833.89,3831.93,8729,8348.8,13766.9,18622.6,0.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24,-0.09,-0.05,0.51,1000.06,1000.04,1000.02,1000.01,1000.01,1000.15,1000.08,1000.03,1000.02,1000.13,8729,9555.6,8348.8
 2022/09/30-11:10,3835,3835,3830,3833,8349,3834.02,3833.34,3833.68,3833.86,3831.95,8349,8216.5,13673.28,18576.62,0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18,-0.09,-0.05,0.5,999.94,999.99,999.99,999.99,1000,1000.1,1000.06,1000.02,1000.01,1000,8349,9357.8,8216.5
 2022/09/30-11:15,3833,3835,3831,3834,2528,3834.01,3833.41,3833.69,3833.87,3831.98,2528,7751.5,13347.95,18490.75,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16,-0.07,-0.05,0.49,1000,1000.02,1000,1000,1000.01,1000.05,1000.04,1000.01,1000.01,999.97,2528,8619.6,7751.5
 2022/09/30-11:20,3835,3835,3831,3832,5222,3833.57,3833.27,3833.61,3833.81,3831.98,5222,7824.8,12967,18418.8,0.28,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08,-0.09,-0.05,0.48,999.9,999.97,999.98,999.98,1000,999.97,1000,1000,1000,999.95,5222,6513.2,7824.8
 2022/09/30-11:25,3832,3835,3829,3831,9294,3833,3833.06,3833.48,3833.72,3831.97,9294,7988.9,12854.58,18340.43,0.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.02,-0.11,-0.06,0.46,999.87,999.94,999.97,999.98,1000,999.93,999.98,999.99,999.99,999.88,9294,6824.4,7988.9
 2022/09/30-11:30,3831,3834,3830,3833,7985,3833,3833.05,3833.46,3833.69,3831.99,7985,8115.6,12484.17,18204.2,0.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.01,-0.11,-0.06,0.45,1000,1000,999.99,999.99,1000,999.94,999.98,999.99,999.99,999.93,7985,6675.6,8115.6
 2022/09/30-13:35,3833,3840,3831,3839,21476,3834.33,3833.62,3833.73,3833.87,3832.1,21476,9329.4,12587.55,17862.32,1.2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19,-0.03,-0.04,0.46,1000.31,1000.15,1000.07,1000.05,1000.03,1000.02,1000.01,1000,1000,1000.15,21476,9301,9329.4
 2022/09/30-13:40,3838,3839,3835,3838,8148,3835.15,3834.03,3833.94,3834,3832.2,8148,9522.3,12318.92,17690.21,0.46,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.03,-0.02,0.47,1000.2,1000.11,1000.05,1000.04,1000.03,1000.09,1000.05,1000.02,1000.01,1000.25,8148,10425,9522.3
 2022/09/30-13:45,3837,3838,3835,3837,7473,3835.56,3834.32,3834.09,3834.1,3832.28,7473,8694.2,12287.28,17622.51,0.42,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.06,0,0.48,1000.11,1000.07,1000.04,1000.03,1000.02,1000.15,1000.08,1000.04,1000.03,1000.15,7473,10875.2,8694.2
 2022/09/30-13:50,3837,3837,3831,3831,9567,3834.55,3834,3833.94,3834,3832.26,9567,8877.1,12370.5,17595.62,0.54,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14,0.02,-0.02,0.45,999.77,999.92,999.96,999.97,999.99,1000.1,1000.06,1000.03,1000.02,999.94,9567,10929.8,8877.1
 2022/09/30-13:55,3832,3834,3830,3832,15025,3833.98,3833.81,3833.84,3833.93,3832.25,15025,9506.7,12242.63,17623.95,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.04,-0.01,-0.02,0.44,999.87,999.95,999.98,999.98,1000,999.99,1000.01,1000.01,1000,999.82,15025,12337.8,9506.7
 2022/09/30-14:00,3831,3832,3829,3830,14278,3833.1,3833.45,3833.65,3833.8,3832.22,14278,10099.6,12357.78,17541.56,0.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-0.09,-0.05,-0.04,0.41,999.79,999.91,999.95,999.97,999.99,999.88,999.96,999.98,999.99,999.83,14278,10898.2,10099.6
 2022/09/30-14:05,3831,3831,3821,3825,24803,3831.3,3832.64,3833.23,3833.52,3832.1,24803,12327.1,12733.35,17472.37,1.42,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-0.15,-0.07,0.37,999.57,999.79,999.89,999.92,999.97,999.75,999.89,999.94,999.96,999.68,24803,14229.2,12327.1
 2022/09/30-14:10,3825,3825,3822,3823,16613,3829.45,3831.72,3832.73,3833.17,3831.95,16613,13466.2,12922.28,17316.82,0.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.59,-0.26,-0.11,0.32,999.55,999.76,999.87,999.91,999.96,999.7,999.85,999.92,999.95,999.56,16613,16057.2,13466.2
 2022/09/30-14:15,3824,3824,3792,3795,95981,3821.8,3828.23,3830.89,3831.92,3831.34,95981,22134.9,14418.38,17929.77,5.35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68,-0.7,-0.27,0.15,998.18,999.09,999.52,999.67,999.84,999.27,999.64,999.81,999.87,998.87,95981,33340,22134.9
 2022/09/30-14:20,3795,3809,3786,3805,82744,3818.06,3826.02,3829.63,3831.04,3830.9,82744,29610.8,16025.83,18524.06,4.47,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2.08,-0.94,-0.37,0.04,999.06,999.42,999.67,999.77,999.89,999.09,999.51,999.74,999.82,998.62,82744,46883.8,29610.8
 2022/09/30-14:25,3806,3819,3803,3813,44141,3816.94,3824.78,3828.82,3830.45,3830.6,44141,31877.3,16692.95,18767.88,2.35,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.05,-1.06,-0.42,-0.04,999.67,999.68,999.79,999.85,999.92,999.12,999.49,999.71,999.8,999.37,44141,52856.4,31877.3
 2022/09/30-14:30,3812,3818,3804,3808,26474,3814.95,3823.18,3827.8,3829.71,3830.23,26474,33709.9,17089.2,18870.38,1.4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,8,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.15,-1.21,-0.5,-0.14,999.47,999.58,999.73,999.81,999.9,999.1,999.44,999.68,999.77,999.57,26474,53190.6,33709.9
 2022/09/30-14:35,3808,3808,3801,3804,20519,3812.52,3821.35,3826.64,3828.87,3829.8,20519,35014.5,17045.03,18817.29,1.09,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,9,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31,-1.38,-0.58,-0.24,999.37,999.52,999.7,999.78,999.89,999.39,999.55,999.72,999.8,999.42,20519,53971.8,35014.5
 2022/09/30-14:40,3804,3804,3793,3799,35397,3809.51,3819.22,3825.29,3827.89,3829.29,35397,37597.5,16672,19048.65,1.86,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9,10,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.54,-1.59,-0.68,-0.37,999.23,999.44,999.65,999.74,999.87,999.44,999.56,999.72,999.79,999.3,35397,41855,37597.5
 2022/09/30-14:45,3798,3807,3796,3802,23221,3807.84,3817.58,3824.16,3827.04,3828.84,23221,38417.1,16963.2,19128.75,1.21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,11,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54,-1.72,-0.75,-0.47,999.54,999.57,999.7,999.78,999.88,999.4,999.53,999.7,999.78,999.39,23221,29950.4,38417.1
 2022/09/30-14:50,3801,3811,3800,3808,21482,3807.88,3816.67,3823.37,3826.41,3828.49,21482,39137.5,17223.38,19107.03,1.12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,12,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,-1.75,-0.8,-0.54,999.95,999.76,999.79,999.84,999.91,999.52,999.57,999.71,999.78,999.75,21482,25418.6,39137.5
 2022/09/30-14:55,3808,3811,3802,3804,25227,3807.02,3815.46,3822.42,3825.68,3828.09,25227,39179.9,17538.28,19191.74,1.31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,13,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.21,-1.82,-0.85,-0.63,999.75,999.68,999.75,999.81,999.89,999.62,999.61,999.72,999.79,999.85,25227,25169.2,39179.9
 2022/09/30-15:00,3804,3809,3798,3799,47122,3805.24,3813.9,3821.28,3824.81,3827.61,47122,42230.8,18527.1,19442.13,2.42,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,13,14,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2.26,-1.93,-0.92,-0.73,999.54,999.59,999.7,999.77,999.87,999.69,999.65,999.74,999.8,999.64,47122,30489.8,42230.8
 2022/10/10-09:05,3825,3846,3825,3845,141360,3814.07,3816.86,3822.44,3825.47,3827.89,141360,46768.7,21810.47,20270.94,6.97,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,14,15,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.73,-1.46,-0.79,-0.63,1002.05,1000.78,1000.3,1000.17,1000.08,1000.32,999.95,999.89,999.9,1000.79,141360,51682.4,46768.7
 2022/10/10-09:10,3845,3863,3842,3854,104451,3822.94,3820.4,3823.98,3826.4,3828.33,104451,48939.4,24104.03,20995.05,4.98,0,17,0,1,0,0,0,1,0,1,0,0,0,0,0,0,16,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0.67,-0.94,-0.63,-0.5,1002.11,1000.93,1000.4,1000.24,1000.11,1000.86,1000.24,1000.04,1000,1002.08,104451,67928.4,48939.4
 2022/10/10-09:15,3853,3869,3852,3868,67962,3832.96,3824.93,3826.13,3827.77,3828.98,67962,51321.5,25505.07,21420,3.17,0,17,0,1,0,0,0,1,0,1,0,0,0,0,0,0,17,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.1,-0.31,-0.43,-0.32,1002.41,1001.19,1000.56,1000.36,1000.17,1001.53,1000.62,1000.24,1000.14,1002.26,67962,77224.4,51321.5
 2022/10/10-09:20,3868,3873,3864,3871,59756,3841.41,3829.32,3828.31,3829.18,3829.68,59756,54649.7,26762.03,21839.73,2.74,0,18,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3.16,0.26,-0.23,-0.13,1002.08,1001.15,1000.57,1000.37,1000.18,1002.16,1001.01,1000.46,1000.29,1002.25,59756,84130.2,54649.7
 2022/10/10-09:25,3871,3873,3854,3857,46000,3844.88,3831.95,3829.71,3830.1,3830.13,46000,57197.8,27671.25,22104.91,2.08,0,19,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3.37,0.58,-0.1,-0.01,1000.93,1000.69,1000.37,1000.24,1000.12,1001.88,1000.99,1000.48,1000.3,1001.51,46000,83905.8,57197.8
 2022/10/10-09:30,3856,3865,3853,3863,34530,3848.9,3834.91,3831.34,3831.18,3830.67,34530,57111.1,28204.28,22166.58,1.56,0,20,0,0,0,0,0,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0.93,0.04,0.13,1001.06,1000.77,1000.42,1000.28,1000.14,1001.62,1000.95,1000.48,1000.31,1001,34530,62539.8,57111.1
 2022/10/10-09:35,3864,3867,3862,3864,23747,3852.26,3837.68,3832.93,3832.25,3831.22,23747,57163.7,28359.07,22105.14,1.07,0,19,0,0,0,0,0,1,0,1,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1.24,0.18,0.27,1000.9,1000.72,1000.42,1000.28,1000.14,1001.24,1000.83,1000.44,1000.29,1000.98,23747,46399,57163.7
 2022/10/10-09:40,3865,3875,3864,3874,28334,3857.09,3841.14,3834.93,3833.62,3831.93,28334,57848.9,28825.63,22195.78,1.28,0,18,0,0,0,0,0,1,0,1,0,0,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,1.62,0.34,0.44,1001.24,1000.9,1000.52,1000.36,1000.18,1001.03,1000.77,1000.43,1000.29,1001.07,28334,38473.4,57848.9
 2022/10/10-09:45,3874,3876,3871,3875,26560,3861.07,3844.36,3836.89,3834.98,3832.64,26560,57982.2,29310.18,22321.57,1.19,0,17,0,0,0,0,0,1,0,1,0,0,6,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,1.95,0.5,0.61,1001.04,1000.84,1000.51,1000.35,1000.19,1001.06,1000.81,1000.47,1000.32,1001.14,26560,31834.2,57982.2
 2022/10/10-09:50,3875,3878,3872,3872,25776,3863.5,3847,3838.6,3836.19,3833.29,25776,55847.6,29842.35,22395.93,1.15,0,16,0,0,0,0,0,1,0,1,0,0,7,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,2.19,0.63,0.76,1000.68,1000.68,1000.45,1000.32,1000.17,1000.96,1000.79,1000.47,1000.33,1000.86,25776,27789.4,55847.6
 2022/10/10-09:55,3873,3877,3871,3876,20495,3866.28,3849.76,3840.43,3837.5,3834,20495,43761.1,30163.4,22459.23,0.91,0,15,0,0,0,0,0,0,1,1,0,0,8,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,2.43,0.76,0.91,1000.75,1000.72,1000.48,1000.34,1000.18,1000.93,1000.79,1000.49,1000.34,1000.71,20495,24982.4,43761.1
 2022/10/10-10:00,3876,3882,3875,3881,33038,3869.55,3852.73,3842.4,3838.92,3834.77,33038,36619.8,30821.4,22650.03,1.46,0,15,0,0,0,0,0,1,0,1,0,0,9,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,2.69,0.91,1.08,1000.86,1000.77,1000.52,1000.37,1000.2,1000.83,1000.75,1000.49,1000.35,1000.8,33038,26840.6,36619.8
 2022/10/10-10:05,3882,3885,3875,3884,29786,3872.76,3855.71,3844.43,3840.4,3835.59,29786,32802.2,31332.6,22729.5,1.31,0,14,0,0,0,0,0,1,0,1,0,0,10,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,2.94,1.05,1.25,1000.84,1000.77,1000.53,1000.39,1000.21,1000.78,1000.74,1000.49,1000.35,1000.85,29786,27131,32802.2
 2022/10/10-10:10,3885,3886,3878,3884,15618,3875.26,3858.41,3846.36,3841.83,3836.39,15618,28388.4,31567.57,22768.52,0.69,0,13,0,0,0,0,0,0,1,1,0,0,11,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,3.13,1.18,1.42,1000.67,1000.7,1000.5,1000.37,1000.21,1000.78,1000.74,1000.51,1000.37,1000.76,15618,24942.6,28388.4
