      时间,    开盘,    最高,    最低,    收盘,         成交量,LH_MAS.MA0   ,LH_MAS.M5_1  ,LH_MAS.M5_2  ,LH_MAS.M5_3  ,LH_MAS.M15_1 , VOL1.VOLUME, VOL1.MAVOL1, VOL1.MAVOL2, VOL1.MAVOL3, VOL1.LB    , VOL1.FZFL  , VOL1.分布  , VOL1.      , VOL1.      , VOL1.      , VOL1.      , VOL1.      ,LH_RQ.REDIAN,LH_RQ.GWANG ,LH_RQ.FL    ,LH_RQ.SL    ,LH_RQ.NORMAL,LH_DKCD.多头长度_S,LH_DKCD.多头长度,LH_DKCD.多头长度_L,LH_DKCD.空头长度_S,LH_DKCD.空头长度,LH_DKCD.空头长度_L,LH_SIGNAL.B     ,LH_SIGNAL.S     ,LH_KL.多头  ,LH_KL.空头  ,LH_KL.靠拢  ,LH_KT.空进攻,LH_KT.空调整,LH_KT.空中继34,LH_KT.空中继23,LH_KT.空中继12,LH_KT.抽MA4 ,LH_KT.抽MA3 ,LH_KT.抽MA2 ,LH_KT.抽MA1 ,LH_KT.超买  ,LH_KT.超买L ,LH_KT.反弹初,LH_KT.反弹中,LH_BSP.LABEL_BSP,LH_BSP.弱势  ,LH_DF_SLP.DF01  ,LH_DF_SLP.DF12  ,LH_DF_SLP.DF23  ,LH_DF_SLP.DF34  ,LH_DF_SLP.SLP0  ,LH_DF_SLP.SLP1  ,LH_DF_SLP.SLP2  ,LH_DF_SLP.SLP3  ,LH_DF_SLP.SLP4  ,LH_DF_SLP.MS0   ,LH_DF_SLP.MS1   ,LH_DF_SLP.MS2   ,LH_DF_SLP.MS3   ,LH_DF_SLP.MS0_HT,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2
 2022/08/25-10:35,715.5,718.5,714.5,718,9097,716.59,715.95,714.79,713.45,709.73,9097,8324.5,9766.83,10149.35,0.9,0,0,0,0,0,0,0,0,0,0,0,1,5,42,44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,1.64,1.88,5.21,1000.52,1000.3,1000.23,1000.22,1000.2,1000.2,1000.16,1000.16,1000.17,1000.15,9097,10957.2,8324.5
 2022/08/25-10:40,718,718.5,717,717,5733,716.68,716.05,714.9,713.56,709.85,5733,8229.3,8559.92,10143.35,0.57,0,0,0,0,0,0,0,0,0,0,0,1,6,43,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,1.62,1.87,5.21,1000.14,1000.14,1000.15,1000.16,1000.17,1000.09,1000.11,1000.14,1000.15,1000.33,5733,8257.4,8229.3
 2022/08/25-10:45,717,718,715,715.5,3298,716.42,716,714.93,713.63,709.94,3298,8089.6,8262.3,10124.49,0.33,0,0,0,0,0,0,0,0,0,0,0,1,7,44,46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,1.51,1.82,5.16,999.69,999.93,1000.04,1000.09,1000.13,1000.04,1000.08,1000.12,1000.14,999.92,3298,6294.4,8089.6
 2022/08/25-10:50,716,717,715.5,716,3728,716.32,716,714.98,713.7,710.04,3728,8008.2,8011.2,10111.46,0.37,0,0,0,0,0,0,0,0,0,0,1,0,8,45,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,1.43,1.79,5.13,999.89,1000,1000.07,1000.11,1000.14,1000.06,1000.09,1000.12,1000.14,999.79,3728,5447.4,8008.2
 2022/08/25-10:55,715.5,717,715.5,716,3369,716.25,716,715.03,713.78,710.14,3369,7930.3,7800.08,10064.5,0.33,0,0,0,0,0,0,0,0,0,0,1,0,9,46,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,1.36,1.75,5.1,999.92,1000,1000.07,1000.11,1000.14,999.91,1000.02,1000.08,1000.12,999.91,3369,5045,7930.3
 2022/08/25-11:00,716.5,717.5,715.5,717.5,3861,716.53,716.14,715.15,713.9,710.26,3861,7477.5,7629.85,10035.28,0.38,0,0,0,0,0,0,0,0,0,0,1,0,10,47,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,1.39,1.75,5.1,1000.35,1000.2,1000.17,1000.17,1000.17,999.96,1000.03,1000.09,1000.12,1000.13,3861,3997.8,7477.5
 2022/08/25-11:05,717,720,717,720,10634,717.3,716.51,715.39,714.1,710.42,10634,6617.7,7565.38,10009.28,1.06,0,0,0,0,0,1,0,0,1,0,1,0,11,48,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.11,1.58,1.8,5.15,1000.98,1000.51,1000.33,1000.28,1000.23,1000.29,1000.18,1000.16,1000.17,1000.67,10634,4978,6617.7
 2022/08/25-11:10,719.5,720.5,719,720,12132,717.9,716.84,715.61,714.29,710.58,12132,6519.6,7530.13,10055.77,1.21,0,0,0,0,0,1,0,0,1,0,1,0,12,49,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.48,1.73,1.84,5.2,1000.78,1000.46,1000.31,1000.27,1000.22,1000.51,1000.29,1000.22,1000.21,1000.88,12132,6744.8,6519.6
 2022/08/25-11:15,720,721,718,718,10054,717.92,716.95,715.73,714.42,710.7,10054,6728.7,7153.67,10087.47,1,0,0,0,0,0,0,0,0,0,0,1,0,13,50,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.72,1.84,5.2,1000.07,1000.15,1000.16,1000.17,1000.17,1000.55,1000.33,1000.24,1000.22,1000.43,10054,8010,6728.7
 2022/08/25-11:20,718.5,720,718,718.5,4633,718.05,717.1,715.86,714.55,710.83,4633,6653.9,7103.8,10068.53,0.46,0,0,0,0,0,0,0,0,0,0,1,0,14,51,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.73,1.84,5.2,1000.19,1000.21,1000.19,1000.19,1000.18,1000.51,1000.33,1000.25,1000.23,1000.13,4633,8262.8,6653.9
 2022/08/25-11:25,718,719,716.5,717,5402,717.82,717.09,715.92,714.63,710.93,5402,6284.4,7083.1,10027.38,0.54,0,0,0,0,0,0,0,0,0,0,1,0,15,52,54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,1.64,1.8,5.17,999.74,999.99,1000.08,1000.11,1000.14,1000.2,1000.2,1000.19,1000.19,999.97,5402,8571,6284.4
 2022/08/25-11:30,717,719.5,717,719,4319,718.08,717.27,716.07,714.77,711.07,4319,6143,7002.27,9945.59,0.43,0,0,0,0,0,0,0,0,0,0,1,0,16,53,55,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,1.69,1.81,5.19,1000.35,1000.25,1000.21,1000.2,1000.19,1000.09,1000.15,1000.16,1000.17,1000.04,4319,7308,6143
 2022/08/25-13:35,717,717,708,710,57483,716.28,716.58,715.77,714.62,711.05,57483,11561.5,8327.05,10078.75,5.7,0,0,0,1,0,0,0,1,0,0,0,1,0,54,56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.41,1.13,1.62,4.99,997.77,999.03,999.59,999.78,999.98,999.51,999.87,1000.02,1000.07,999.06,57483,16378.2,11561.5
 2022/08/25-13:40,709.5,710,706,708,31346,714.44,715.76,715.39,714.4,711,31346,14323.3,8938.8,10204.13,3.07,0,0,0,1,0,0,0,1,0,1,0,0,0,55,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.85,0.52,1.39,4.76,997.65,998.86,999.47,999.7,999.93,998.88,999.53,999.84,999.95,997.71,31346,20636.6,14323.3
 2022/08/25-13:45,708,711,707.5,711,18067,713.68,715.31,715.18,714.29,711,18067,15793.1,9276.8,10284.53,1.76,0,0,0,0,0,0,0,1,0,1,0,0,0,56,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28,0.18,1.25,4.61,998.96,999.37,999.7,999.84,1000,998.68,999.38,999.74,999.88,998.31,18067,23323.4,15793.1
 2022/08/25-13:50,711,715.5,710.5,715.5,27106,714.08,715.33,715.19,714.33,711.07,27106,18117.6,9825.9,10407.57,2.6,0,0,1,0,0,0,0,1,0,1,0,0,0,57,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74,0.19,1.21,4.56,1000.43,1000.03,1000.02,1000.06,1000.1,998.7,999.32,999.69,999.84,999.69,27106,27664.2,18117.6
 2022/08/25-13:55,715,715.5,713,713,10324,713.84,715.11,715.09,714.28,711.1,10324,18086.6,9852.83,10427.97,0.99,0,0,0,0,0,0,0,1,0,1,0,0,0,58,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77,0.03,1.12,4.45,999.64,999.69,999.85,999.94,1000.04,999.17,999.49,999.76,999.88,1000.03,10324,28865.2,18086.6
 2022/08/25-14:00,713,714.5,712,712,9241,713.43,714.81,714.94,714.21,711.12,9241,17797.5,9864.88,10460.65,0.88,0,0,0,0,0,0,0,0,1,1,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93,-0.18,1.02,4.33,999.43,999.59,999.79,999.9,1000.02,999.61,999.67,999.84,999.93,999.54,9241,19216.8,17797.5
 2022/08/25-14:05,712,712.5,710.5,710.5,12374,712.78,714.4,714.72,714.09,711.11,12374,18029.5,10072.8,10458.28,1.18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,62,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.27,-0.45,0.89,4.17,999.13,999.43,999.7,999.83,999.99,999.66,999.68,999.84,999.93,999.28,12374,15422.4,18029.5
 2022/08/25-14:10,710.5,712,708.5,708.5,10935,711.83,713.84,714.42,713.9,711.07,10935,18659.7,10173.22,10487.99,1.04,0,0,0,0,0,0,0,1,0,1,0,0,0,0,63,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81,-0.81,0.72,3.98,998.74,999.21,999.58,999.74,999.94,999.23,999.48,999.73,999.85,998.93,10935,13996,18659.7
 2022/08/25-14:15,709,709,707,707,18885,710.76,713.19,714.05,713.68,711,18885,20008,10427.53,10561.08,1.79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,64,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.4,-1.22,0.53,3.75,998.57,999.09,999.49,999.68,999.91,998.97,999.33,999.64,999.79,998.65,18885,12351.8,20008
 2022/08/25-14:20,707,709.5,707,709,10960,710.37,712.79,713.81,713.53,710.97,10960,20672.1,10469.55,10567.23,1.04,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39,-1.43,0.4,3.59,999.42,999.44,999.65,999.79,999.95,998.96,999.29,999.61,999.76,998.99,10960,12479,20672.1
 2022/08/25-14:25,708.5,709.5,707,708.5,7744,709.95,712.38,713.55,713.36,710.93,7744,15698.2,10565.72,10590.28,0.73,0,0,0,0,0,0,0,0,1,1,0,0,0,0,66,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4,-1.64,0.26,3.41,999.39,999.43,999.64,999.77,999.94,999.03,999.29,999.59,999.75,999.4,7744,12179.6,15698.2
 2022/08/25-14:30,708.5,709.5,707.5,707.5,8107,709.41,711.91,713.25,713.17,710.87,8107,13374.3,10675.2,10616.02,0.76,0,12,0,0,0,0,0,0,1,0,0,1,0,0,67,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52,-1.88,0.12,3.22,999.23,999.35,999.59,999.73,999.92,999.15,999.33,999.59,999.74,999.31,8107,11326.2,13374.3
 2022/08/25-14:35,707,710.5,706,710.5,16191,709.65,711.78,713.12,713.08,710.86,16191,13186.7,10907.88,10702.53,1.51,0,13,0,0,0,0,0,1,0,0,0,1,0,0,68,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99,-1.88,0.05,3.11,1000.23,999.81,999.81,999.88,999.99,999.57,999.51,999.67,999.79,999.73,16191,12377.4,13186.7
 2022/08/25-14:40,710.5,711,709,709,10099,709.51,711.52,712.92,712.95,710.83,10099,11486,10737.05,10757.91,0.94,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,-1.97,-0.04,2.97,999.76,999.63,999.72,999.81,999.96,999.65,999.55,999.69,999.8,1000,10099,10620.2,11486
 2022/08/25-14:45,709,709.5,705.5,706.5,15899,708.84,711.04,712.61,712.74,710.76,15899,12043.5,10911.63,10867.33,1.46,0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09,-2.2,-0.18,2.77,999.1,999.33,999.56,999.7,999.9,999.58,999.53,999.67,999.78,999.43,15899,11608,12043.5
 2022/08/25-14:50,706.5,708,704,705,16686,707.98,710.46,712.23,712.48,710.67,16686,12788,11122.47,10900.47,1.53,0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,11,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.48,-2.49,-0.35,2.55,998.86,999.19,999.48,999.64,999.87,999.49,999.49,999.64,999.76,998.98,16686,13396.4,12788
 2022/08/25-14:55,704.5,705.5,702.5,704.5,19706,707.21,709.89,711.86,712.22,710.56,19706,13521.2,11494.53,10916.88,1.81,0,13,1,0,0,0,0,1,0,0,0,1,0,0,0,12,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-3.77,-2.76,-0.51,2.33,998.95,999.2,999.47,999.63,999.86,999.17,999.34,999.56,999.7,998.9,19706,15716.2,13521.2
 2022/08/25-15:00,704.5,707,704,705.5,20171,706.83,709.48,711.55,712,710.48,20171,14444.8,11894.95,10989.22,1.84,0,14,1,0,0,0,0,1,0,1,0,0,0,0,0,13,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-3.72,-2.91,-0.64,2.14,999.44,999.41,999.56,999.69,999.88,999.09,999.28,999.52,999.67,999.19,20171,16512.2,14444.8
 2022/08/26-21:05,708,712,708,711,34351,707.76,709.62,711.52,711.97,710.49,34351,15991.4,12652.08,11210.32,3.06,0,15,0,1,0,0,0,1,0,1,0,0,0,0,0,14,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.62,-2.67,-0.63,2.08,1001.11,1000.2,999.96,999.95,1000.01,999.59,999.5,999.62,999.73,1000.27,34351,21362.6,15991.4
 2022/08/26-21:10,710.5,713.5,710.5,712.5,21691,708.81,709.9,711.57,711.98,710.52,21691,17064.5,13027.22,11356.34,1.91,0,16,1,0,0,0,0,1,0,1,0,0,0,0,0,15,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.52,-2.35,-0.58,2.06,1001.31,1000.39,1000.07,1000.02,1000.05,1000.2,999.8,999.77,999.83,1001.21,21691,22521,17064.5
 2022/08/26-21:15,712.5,714,711.5,712,12599,709.52,710.1,711.59,711.99,710.55,12599,17550,13224.83,11241.23,1.12,0,15,0,0,0,0,0,1,0,1,0,0,0,0,0,16,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.81,-2.1,-0.56,2.02,1000.9,1000.28,1000.03,1000,1000.03,1000.69,1000.07,999.91,999.92,1001.11,12599,21703.6,17550
 2022/08/26-21:20,712,716,711.5,715,18508,710.74,710.56,711.76,712.08,710.62,18508,18590.1,13573.97,11296.47,1.64,0,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,-1.68,-0.46,2.06,1001.57,1000.66,1000.23,1000.14,1000.1,1001.22,1000.38,1000.07,1000.03,1001.24,18508,21464,18590.1
 2022/08/26-21:25,715,717,715,716,18368,711.91,711.08,711.96,712.21,710.71,18368,18807.8,13929.47,11402.86,1.61,0,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.16,-1.24,-0.35,2.11,1001.53,1000.73,1000.29,1000.18,1000.13,1001.33,1000.51,1000.16,1000.09,1001.55,18368,21103.4,18807.8
 2022/08/26-21:30,716,717,715,717,10928,713.04,711.64,712.21,712.37,710.81,10928,18890.7,13992.95,11404.38,0.96,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.96,-0.79,-0.23,2.19,1001.51,1000.79,1000.35,1000.22,1000.15,1001.38,1000.62,1000.22,1000.14,1001.52,10928,16418.8,18890.7
 2022/08/26-21:35,717,720.5,717,720,35334,714.59,712.44,712.59,712.62,710.96,35334,20834.2,14395.5,11597.42,3.05,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.01,-0.21,-0.04,2.32,1002.05,1001.12,1000.53,1000.35,1000.21,1001.66,1000.82,1000.35,1000.22,1001.78,35334,19147.4,20834.2
 2022/08/26-21:40,720,726,719.5,723.5,49476,716.57,713.49,713.12,712.98,711.17,49476,24113.2,15304.58,11911.17,4.15,0,15,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.31,0.52,0.2,2.53,1002.61,1001.48,1000.75,1000.5,1000.29,1001.92,1001.03,1000.48,1000.31,1002.33,49476,26522.8,24113.2
 2022/08/26-21:45,723.5,724,722,724,17982,718.22,714.49,713.65,713.34,711.38,17982,23940.8,15555.05,11910.04,1.51,0,15,0,0,0,0,0,1,0,1,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.22,1.18,0.44,2.74,1002.22,1001.4,1000.74,1000.51,1000.3,1002.1,1001.2,1000.59,1000.39,1002.42,17982,26417.6,23940.8
 2022/08/26-21:50,724,724.5,721.5,723,17059,719.28,715.3,714.11,713.65,711.58,17059,23629.6,15847,11979.52,1.42,0,15,0,0,0,0,0,1,0,1,0,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.57,1.68,0.63,2.91,1001.5,1001.13,1000.64,1000.44,1000.27,1002.09,1001.28,1000.67,1000.45,1001.86,17059,26155.8,23629.6
 2022/08/26-21:55,723.5,723.5,719.5,720,17702,719.44,715.75,714.4,713.86,711.71,17702,21964.7,16062.13,12087.07,1.46,0,15,0,0,0,0,0,1,0,1,0,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.17,1.9,0.75,3.01,1000.36,1000.63,1000.4,1000.29,1000.2,1001.67,1001.16,1000.63,1000.44,1000.93,17702,27510.6,21964.7
 2022/08/26-22:00,719.5,721.5,719,721.5,8105,719.9,716.3,714.74,714.11,711.88,8105,20606.1,16121.42,12116.81,0.67,0,14,0,0,0,0,0,0,1,1,0,0,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,2.18,0.88,3.13,1000.71,1000.76,1000.49,1000.35,1000.23,1001.2,1000.98,1000.57,1000.4,1000.53,8105,22064.8,20606.1
 2022/08/26-22:05,721.5,722.5,720.5,721.5,7888,720.25,716.79,715.07,714.36,712.04,7888,20135,16236.17,12160.99,0.65,0,14,0,0,0,0,0,0,1,1,0,0,6,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,2.41,1,3.25,1000.56,1000.69,1000.46,1000.34,1000.22,1000.78,1000.8,1000.5,1000.36,1000.64,7888,13747.2,20135
 2022/08/26-22:10,722,722,718.5,718.5,10363,719.86,716.96,715.24,714.49,712.14,10363,19320.5,16402.05,11994,0.86,0,14,0,0,0,0,0,0,1,1,0,0,7,7,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.07,2.4,1.05,3.29,999.62,1000.23,1000.23,1000.19,1000.15,1000.31,1000.58,1000.4,1000.29,1000.09,10363,12223.4,19320.5
 2022/08/26-22:15,719,719.5,716.5,719.5,15582,719.78,717.2,715.45,714.66,712.26,15582,19041.9,16707.38,11989.16,1.3,0,13,0,0,0,0,0,1,0,1,0,0,8,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.62,2.45,1.11,3.35,999.97,1000.34,1000.29,1000.23,1000.17,1000.22,1000.51,1000.37,1000.28,999.79,15582,11928,19041.9
 2022/08/26-22:20,719.5,719.5,718,718.5,5087,719.5,717.32,715.6,714.78,712.37,5087,18457.8,16738.03,11904.01,0.43,0,13,0,0,0,0,0,0,1,1,0,0,9,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,2.42,1.14,3.38,999.7,1000.17,1000.21,1000.18,1000.14,999.96,1000.36,1000.3,1000.23,999.84,5087,9405,18457.8
 2022/08/26-22:25,719,720,718.5,719.5,4374,719.5,717.53,715.79,714.94,712.48,4374,15361.8,16581.53,11849.44,0.37,0,12,0,0,0,0,0,0,1,1,0,0,10,10,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,2.44,1.19,3.43,1000.04,1000.29,1000.27,1000.22,1000.17,999.83,1000.26,1000.25,1000.2,999.87,4374,8658.8,15361.8
 2022/08/26-22:30,720,720,717.5,717.5,6441,719.05,717.53,715.87,715.02,712.57,6441,11058.3,16439.25,11839.3,0.54,0,11,0,0,0,0,0,0,1,1,0,0,11,11,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,2.32,1.19,3.43,999.47,1000,1000.12,1000.12,1000.12,999.8,1000.2,1000.22,1000.19,999.76,6441,8369.4,11058.3
 2022/08/26-22:35,717.5,720.5,717.5,720,6784,719.26,717.76,716.07,715.18,712.69,6784,9938.5,16357.5,11799.23,0.57,0,10,0,0,0,0,0,0,1,1,0,0,12,12,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.37,1.24,3.49,1000.27,1000.33,1000.28,1000.23,1000.17,999.87,1000.2,1000.22,1000.18,999.87,6784,7653.6,9938.5
 2022/08/26-22:40,720,720,719,720,4148,719.43,717.98,716.26,715.34,712.81,4148,8647.4,16345.38,11770.74,0.35,0,9,0,0,0,0,0,0,1,1,0,0,13,13,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,2.4,1.29,3.54,1000.22,1000.3,1000.27,1000.22,1000.17,1000,1000.23,1000.23,1000.2,1000.25,4148,5366.8,8647.4
 2022/08/26-22:45,720,720,717.5,719,5533,719.33,718.07,716.4,715.46,712.91,5533,7430.5,16348.65,11771.21,0.47,0,8,0,0,0,0,0,0,0,1,0,0,14,14,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,2.34,1.31,3.56,999.9,1000.14,1000.19,1000.17,1000.14,999.97,1000.19,1000.21,1000.18,1000.06,5533,5456,7430.5
 2022/08/26-22:50,718.5,719.5,717.5,718.5,5063,719.15,718.11,716.5,715.56,713.01,5063,7126.3,16367.25,11738.18,0.43,0,7,0,0,0,0,0,0,0,1,0,0,15,15,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,2.26,1.31,3.57,999.78,1000.06,1000.14,1000.14,1000.13,1000.04,1000.2,1000.22,1000.19,999.84,5063,5593.8,7126.3
 2022/08/26-22:55,718.5,720,718,719.5,5630,719.23,718.25,716.65,715.69,713.11,5630,6900.5,15070.92,11652.24,0.48,0,7,0,0,0,0,0,0,0,1,0,0,16,16,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,2.24,1.33,3.6,1000.1,1000.18,1000.2,1000.18,1000.15,1000,1000.17,1000.2,1000.18,999.94,5630,5431.6,6900.5
 2022/08/26-23:00,719.5,719.5,718,719.5,7144,719.29,718.37,716.78,715.81,713.22,7144,6578.6,14465.88,11568.87,0.62,0,6,0,0,0,0,0,0,0,1,0,0,17,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,2.21,1.35,3.63,1000.08,1000.17,1000.19,1000.17,1000.15,999.96,1000.14,1000.18,1000.17,1000.09,7144,5503.6,6578.6
 2022/08/26-09:05,718.5,722.5,718,721,19780,719.67,718.62,716.99,715.98,713.35,19780,6998.4,14508.7,11642.3,1.7,0,6,0,0,0,1,0,1,0,1,0,0,18,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,2.27,1.4,3.68,1000.48,1000.35,1000.29,1000.24,1000.18,1000.11,1000.19,1000.21,1000.18,1000.28,19780,8630,6998.4
 2022/08/26-09:10,721,723,721,721.5,10991,720.07,718.89,717.21,716.17,713.48,10991,7588.8,14105.83,11657.73,0.94,0,6,0,0,0,0,0,0,0,1,0,0,19,19,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,2.35,1.46,3.75,1000.52,1000.38,1000.31,1000.25,1000.19,1000.3,1000.27,1000.25,1000.21,1000.5,10991,9721.6,7588.8
 2022/08/26-09:15,721.5,722.5,721,721.5,6558,720.39,719.14,717.42,716.34,713.61,6558,7807.2,14011.67,11623.99,0.56,0,5,0,0,0,0,0,0,0,1,0,0,20,20,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.4,1.51,3.81,1000.42,1000.35,1000.29,1000.24,1000.19,1000.38,1000.31,1000.27,1000.23,1000.47,6558,10020.6,7807.2
 2022/08/26-09:20,721,722,720,721,5712,720.53,719.32,717.59,716.49,713.74,5712,7734.3,13923.45,11530.06,0.5,0,4,0,0,0,0,0,0,0,1,0,0,21,21,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,2.4,1.54,3.85,1000.2,1000.25,1000.24,1000.21,1000.17,1000.41,1000.33,1000.28,1000.24,1000.31,5712,10037,7734.3
 2022/08/26-09:25,721,724,721,723,10346,721.08,719.67,717.86,716.71,713.89,10346,8090.5,13872.75,11520.88,0.9,0,3,0,0,0,0,0,0,1,1,0,0,22,22,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,2.53,1.61,3.93,1000.71,1000.49,1000.37,1000.3,1000.21,1000.46,1000.37,1000.3,1000.25,1000.45,10346,10677.4,8090.5
